Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Romania,ROU,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,27394.51,31708.5,35460.56,37072.65
Romania,ROU,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,22730.31,25646.8,28642.05,29894.82
Romania,ROU,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,33087.1,37967.33,42457.41,44387.59
Romania,ROU,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,3910.717,4227.819,4720.121,4926.573
Romania,ROU,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,5692.587,6258.832,6996.85,7314.937
Romania,ROU,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,3.73E+11,4.22E+11,4.69E+11,4.86E+11
Romania,ROU,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,5.43E+11,6.25E+11,6.95E+11,7.22E+11
Romania,ROU,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,4.50E+11,5.05E+11,5.61E+11,5.82E+11
Romania,ROU,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,6.56E+11,7.48E+11,8.32E+11,8.64E+11
Romania,ROU,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,77500000000,8.33E+10,9.25E+10,9.59E+10
Romania,ROU,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1.13E+11,1.23E+11,1.37E+11,1.42E+11
Romania,ROU,Natural capital (constant 2018 US$),NW.NCA.TO,2.09E+11,1.97E+11,1.87E+11,1.78E+11
Romania,ROU,Natural capital per capita (constant 2018 US$),NW.NCA.PC,10547.08,10014.29,9527.535,9149.177
Romania,ROU,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,5562.713,5212.867,5038.084,4857.307
Romania,ROU,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,3785.802,3473.687,3358.143,3246.278
Romania,ROU,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1776.912,1739.18,1679.941,1611.029
Romania,ROU,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.128485,0.357565,0.50232,0.409651
Romania,ROU,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,662.2004,668.2227,705.0374,707.629
Romania,ROU,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,510.0722,514.9812,507.9503,504.2618
Romania,ROU,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,1667.036,1438.287,1163.921,1054.156
Romania,ROU,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Romania,ROU,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,1697.541,1462.661,1187.589,1079.714
Romania,ROU,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,82.00578,39.69268,27.47061,28.93692
Romania,ROU,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,528.9115,494.7827,376.1345,341.7292
Romania,ROU,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,30.50558,24.37468,23.66796,25.55812
Romania,ROU,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,1056.118,903.8112,760.3157,683.4901
Romania,ROU,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,2114.42,2155.202,2088.372,1999.855
Romania,ROU,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,8849.535,8551.631,8339.946,8069.463
Romania,ROU,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.10E+11,1.03E+11,9.87E+10,9.46E+10
Romania,ROU,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,75000000000,6.84E+10,6.58E+10,6.32E+10
Romania,ROU,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,35200000000,3.43E+10,3.29E+10,3.14E+10
Romania,ROU,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,2546016,7044842,9839090,7976945
Romania,ROU,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,13100000000,1.32E+10,1.38E+10,1.38E+10
Romania,ROU,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,10100000000,1.01E+10,9.95E+09,9.82E+09
Romania,ROU,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,33000000000,2.83E+10,2.28E+10,2.05E+10
Romania,ROU,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Romania,ROU,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,33600000000,2.88E+10,2.33E+10,2.10E+10
Romania,ROU,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,1620000000,7.82E+08,5.38E+08,5.63E+08
Romania,ROU,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,10500000000,9.75E+09,7.37E+09,6.65E+09
Romania,ROU,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,604000000,4.80E+08,4.64E+08,4.98E+08
Romania,ROU,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,20900000000,1.78E+10,1.49E+10,1.33E+10
Romania,ROU,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,41900000000,4.25E+10,4.09E+10,3.89E+10
Romania,ROU,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,1.75E+11,1.68E+11,1.63E+11,1.57E+11
Romania,ROU,Net foreign assets (constant 2018 US$),NW.NFA.TO,-1.10E+11,-1.00E+11,-1.20E+11,-1.10E+11
Romania,ROU,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-5699.37,-5307.01,-6077.19,-5470.16
Romania,ROU,Produced capital (constant 2018 US$),NW.PCA.TO,7.19E+11,7.38E+11,7.59E+11,7.87E+11
Romania,ROU,Produced capital per capita (constant 2018 US$),NW.PCA.PC,36276.25,37452.14,38746.4,40435.99
Romania,ROU,Total wealth (constant 2018 US$),NW.TOW.TO,1.92E+12,2.08E+12,2.22E+12,2.31E+12
Romania,ROU,Total wealth per capita (constant 2018 US$),NW.TOW.PC,96941.37,105773.6,113296.2,118397.4
Russia,RUS,Human capital (constant 2018 US$),NW.HCA.TO,8.29E+12,8.58E+12,8.75E+12,8.82E+12
Russia,RUS,Human capital per capita (constant 2018 US$),NW.HCA.PC,57547.67,59432.68,60546.72,61080.85
Russia,RUS,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,21266.68,20832.7,21164.94,21353.56
Russia,RUS,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,28856.44,30932.23,31570.3,31846.9
Russia,RUS,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,24416.83,23918.57,24300.02,24516.58
Russia,RUS,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,33130.83,35514.11,36246.7,36564.27
Russia,RUS,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,3150.155,3085.872,3135.084,3163.024
Russia,RUS,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,4274.398,4581.878,4676.393,4717.364
Russia,RUS,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,3.06E+12,3.01E+12,3.06E+12,3.09E+12
Russia,RUS,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,4.16E+12,4.46E+12,4.56E+12,4.60E+12
Russia,RUS,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,3.52E+12,3.45E+12,3.51E+12,3.54E+12
Russia,RUS,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,4.77E+12,5.13E+12,5.24E+12,5.28E+12
Russia,RUS,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,4.54E+11,4.45E+11,4.53E+11,4.57E+11
Russia,RUS,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,6.16E+11,6.61E+11,6.76E+11,6.82E+11
Russia,RUS,Natural capital (constant 2018 US$),NW.NCA.TO,5.32E+12,4.80E+12,4.60E+12,4.73E+12
Russia,RUS,Natural capital per capita (constant 2018 US$),NW.NCA.PC,36895.16,33220.6,31823.59,32755
Russia,RUS,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2842.334,2911.395,3017.2,3125.241
Russia,RUS,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1525.337,1564.902,1629.889,1736.659
Russia,RUS,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1316.997,1346.492,1387.311,1388.583
Russia,RUS,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,41.46392,35.96123,18.47649,19.47362
Russia,RUS,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,3720.748,3720.696,3727.377,3758.899
Russia,RUS,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,663.5862,721.8377,771.7096,821.4992
Russia,RUS,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,25752.28,22538.02,20728.7,21385.37
Russia,RUS,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Russia,RUS,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,27515.99,23833.41,22201.01,22798.75
Russia,RUS,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,981.6351,767.8402,801.8796,1008.319
Russia,RUS,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,8524.753,7495.183,6968.126,7085.205
Russia,RUS,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,1763.709,1295.39,1472.312,1413.384
Russia,RUS,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,16245.9,14275,12958.69,13291.84
Russia,RUS,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,2111.033,1997.294,2087.822,2231.131
Russia,RUS,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,9379.165,9387.183,9622.584,9956.244
Russia,RUS,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,4.10E+11,4.20E+11,4.36E+11,4.52E+11
Russia,RUS,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,2.20E+11,2.26E+11,2.36E+11,2.51E+11
Russia,RUS,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,1.90E+11,1.94E+11,2.00E+11,2.01E+11
Russia,RUS,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,5970000000,5.19E+09,2.67E+09,2.81E+09
Russia,RUS,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,5.36E+11,5.37E+11,5.39E+11,5.43E+11
Russia,RUS,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,95600000000,1.04E+11,1.12E+11,1.19E+11
Russia,RUS,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,3.71E+12,3.25E+12,3.00E+12,3.09E+12
Russia,RUS,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Russia,RUS,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,3.96E+12,3.44E+12,3.21E+12,3.29E+12
Russia,RUS,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,1.41E+11,1.11E+11,1.16E+11,1.46E+11
Russia,RUS,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,1.23E+12,1.08E+12,1.01E+12,1.02E+12
Russia,RUS,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,2.54E+11,1.87E+11,2.13E+11,2.04E+11
Russia,RUS,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,2.34E+12,2.06E+12,1.87E+12,1.92E+12
Russia,RUS,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,3.04E+11,2.88E+11,3.02E+11,3.22E+11
Russia,RUS,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,1.35E+12,1.35E+12,1.39E+12,1.44E+12
Russia,RUS,Net foreign assets (constant 2018 US$),NW.NFA.TO,3.47E+11,2.08E+11,2.18E+11,2.90E+11
Russia,RUS,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,2409.067,1438.147,1509.98,2008.986
Russia,RUS,Produced capital (constant 2018 US$),NW.PCA.TO,1.11E+13,1.11E+13,1.11E+13,1.12E+13
Russia,RUS,Produced capital per capita (constant 2018 US$),NW.PCA.PC,76713.52,76749.05,76959.31,77549.21
Russia,RUS,Total wealth (constant 2018 US$),NW.TOW.TO,2.50E+13,2.47E+13,2.47E+13,2.51E+13
Russia,RUS,Total wealth per capita (constant 2018 US$),NW.TOW.PC,173565.4,170840.5,170839.6,173394
Rwanda,RWA,Human capital (constant 2018 US$),NW.HCA.TO,74500000000,7.89E+10,8.21E+10,8.90E+10
Rwanda,RWA,Human capital per capita (constant 2018 US$),NW.HCA.PC,6556.12,6764.671,6854.454,7235.307
Rwanda,RWA,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,783.0443,807.8761,818.0393,862.9711
Rwanda,RWA,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,1471.309,1518.189,1538.898,1624.924
Rwanda,RWA,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,2277.253,2349.469,2379.025,2509.696
Rwanda,RWA,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,4278.867,4415.203,4475.429,4725.61
Rwanda,RWA,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1494.208,1541.593,1560.986,1646.725
Rwanda,RWA,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,2807.558,2897.014,2936.531,3100.686
Rwanda,RWA,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,8900000000,9.43E+09,9.80E+09,1.06E+10
Rwanda,RWA,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,16700000000,1.77E+10,1.84E+10,2.00E+10
Rwanda,RWA,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,25900000000,2.74E+10,2.85E+10,3.09E+10
Rwanda,RWA,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,48600000000,5.15E+10,5.36E+10,5.81E+10
Rwanda,RWA,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,17000000000,1.80E+10,1.87E+10,2.03E+10
Rwanda,RWA,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,31900000000,3.38E+10,3.52E+10,3.81E+10
Rwanda,RWA,Natural capital (constant 2018 US$),NW.NCA.TO,35900000000,3.70E+10,3.75E+10,3.59E+10
Rwanda,RWA,Natural capital per capita (constant 2018 US$),NW.NCA.PC,3159.091,3174.386,3128.976,2920.635
Rwanda,RWA,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2522.674,2541.382,2481.815,2291.017
Rwanda,RWA,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2309.487,2324.539,2266.336,2076.207
Rwanda,RWA,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,213.1869,216.8422,215.4788,214.8095
Rwanda,RWA,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0
Rwanda,RWA,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,84.28342,88.02879,92.92555,91.81501
Rwanda,RWA,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,366.4101,384.2485,394.8838,379.9719
Rwanda,RWA,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0,0,0,0
Rwanda,RWA,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Rwanda,RWA,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,66.74771,41.73319,38.7623,35.10314
Rwanda,RWA,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0
Rwanda,RWA,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0,0,0,0
Rwanda,RWA,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,66.74771,41.73319,38.7623,35.10314
Rwanda,RWA,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0,0,0,0
Rwanda,RWA,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,118.9761,118.9937,120.5891,122.7281
Rwanda,RWA,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,3092.343,3132.652,3090.214,2885.532
Rwanda,RWA,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,28700000000,2.97E+10,2.97E+10,2.82E+10
Rwanda,RWA,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,26300000000,2.71E+10,2.72E+10,2.55E+10
Rwanda,RWA,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,2420000000,2.53E+09,2.58E+09,2.64E+09
Rwanda,RWA,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,0,0,0
Rwanda,RWA,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,958000000,1.03E+09,1.11E+09,1.13E+09
Rwanda,RWA,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,4170000000,4.48E+09,4.73E+09,4.67E+09
Rwanda,RWA,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,0,0,0,0
Rwanda,RWA,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Rwanda,RWA,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,759000000,4.87E+08,4.64E+08,4.32E+08
Rwanda,RWA,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0
Rwanda,RWA,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0,0,0,0
Rwanda,RWA,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,759000000,4.87E+08,4.64E+08,4.32E+08
Rwanda,RWA,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0,0,0,0
Rwanda,RWA,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,1350000000,1.39E+09,1.44E+09,1.51E+09
Rwanda,RWA,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,35200000000,3.66E+10,3.70E+10,3.55E+10
Rwanda,RWA,Net foreign assets (constant 2018 US$),NW.NFA.TO,-2900000000,-3.80E+09,-4.30E+09,-5.20E+09
Rwanda,RWA,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-256.982,-328.082,-359.126,-421.647
Rwanda,RWA,Produced capital (constant 2018 US$),NW.PCA.TO,14000000000,1.58E+10,1.76E+10,1.94E+10
Rwanda,RWA,Produced capital per capita (constant 2018 US$),NW.PCA.PC,1234.171,1353.393,1472.646,1580.059
Rwanda,RWA,Total wealth (constant 2018 US$),NW.TOW.TO,1.22E+11,1.28E+11,1.33E+11,1.39E+11
Rwanda,RWA,Total wealth per capita (constant 2018 US$),NW.TOW.PC,10692.4,10964.37,11096.95,11314.35
Saudi Arabia,SAU,Human capital (constant 2018 US$),NW.HCA.TO,2.41E+12,2.44E+12,2.42E+12,2.46E+12
Saudi Arabia,SAU,Human capital per capita (constant 2018 US$),NW.HCA.PC,76101.16,75344.51,72973.38,73057.69
Saudi Arabia,SAU,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,22018.49,21623.78,20786.59,20668.21
Saudi Arabia,SAU,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,53421.37,53066.01,51552.68,51754.63
Saudi Arabia,SAU,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,22211.51,21813.33,20968.8,20849.39
Saudi Arabia,SAU,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,53889.65,53531.18,52004.58,52208.3
Saudi Arabia,SAU,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,193.0105,189.5505,182.2118,181.1741
Saudi Arabia,SAU,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,468.2829,465.1679,451.9023,453.6726
Saudi Arabia,SAU,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,6.98E+11,7.02E+11,6.88E+11,6.97E+11
Saudi Arabia,SAU,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1.69E+12,1.72E+12,1.71E+12,1.74E+12
Saudi Arabia,SAU,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,7.04E+11,7.08E+11,6.94E+11,7.03E+11
Saudi Arabia,SAU,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1.71E+12,1.74E+12,1.72E+12,1.76E+12
Saudi Arabia,SAU,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,6120000000,6.15E+09,6.03E+09,6.11E+09
Saudi Arabia,SAU,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,14900000000,1.51E+10,1.50E+10,1.53E+10
Saudi Arabia,SAU,Natural capital (constant 2018 US$),NW.NCA.TO,6.97E+12,6.11E+12,5.53E+12,5.09E+12
Saudi Arabia,SAU,Natural capital per capita (constant 2018 US$),NW.NCA.PC,219701.6,188306.2,167090.2,150920.6
Saudi Arabia,SAU,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1524.978,1525.306,1636.112,1669.292
Saudi Arabia,SAU,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,903.0998,878.3676,968.2936,1016.627
Saudi Arabia,SAU,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,621.8784,646.938,667.818,652.6646
Saudi Arabia,SAU,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,11.50743,11.27522,11.03825,10.96518
Saudi Arabia,SAU,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,286.9896,260.0362,272.0476,269.8785
Saudi Arabia,SAU,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,7.52595,7.916157,8.519063,8.180694
Saudi Arabia,SAU,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,217425.2,186141.8,164806.4,148629.4
Saudi Arabia,SAU,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,47.01149,51.66168,56.22442,60.70999
Saudi Arabia,SAU,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,217683.6,186414.6,165066.7,148863.5
Saudi Arabia,SAU,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0
Saudi Arabia,SAU,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,6173.151,5445.152,4346.233,3851.978
Saudi Arabia,SAU,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,258.3614,272.7969,260.3009,234.0327
Saudi Arabia,SAU,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,211252.1,180696.7,160460.2,144777.5
Saudi Arabia,SAU,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,139.9756,35.42236,39.59464,38.12404
Saudi Arabia,SAU,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,2017.988,1891.617,2023.536,2057.15
Saudi Arabia,SAU,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,48400000000,4.95E+10,5.42E+10,5.63E+10
Saudi Arabia,SAU,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,28600000000,2.85E+10,3.20E+10,3.43E+10
Saudi Arabia,SAU,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,19700000000,2.10E+10,2.21E+10,2.20E+10
Saudi Arabia,SAU,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,365000000,3.66E+08,3.65E+08,3.70E+08
Saudi Arabia,SAU,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,9100000000,8.44E+09,9.00E+09,9.09E+09
Saudi Arabia,SAU,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,239000000,2.57E+08,2.82E+08,2.76E+08
Saudi Arabia,SAU,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,6.90E+12,6.04E+12,5.45E+12,5.01E+12
Saudi Arabia,SAU,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,1490000000,1.68E+09,1.86E+09,2.05E+09
Saudi Arabia,SAU,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,6.90E+12,6.05E+12,5.46E+12,5.02E+12
Saudi Arabia,SAU,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0
Saudi Arabia,SAU,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,1.96E+11,1.77E+11,1.44E+11,1.30E+11
Saudi Arabia,SAU,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,8190000000,8.85E+09,8.62E+09,7.89E+09
Saudi Arabia,SAU,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,6.70E+12,5.86E+12,5.31E+12,4.88E+12
Saudi Arabia,SAU,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,4440000000,1.15E+09,1.31E+09,1.28E+09
Saudi Arabia,SAU,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,64000000000,6.14E+10,6.70E+10,6.93E+10
Saudi Arabia,SAU,Net foreign assets (constant 2018 US$),NW.NFA.TO,1.25E+12,1.15E+12,1.16E+12,1.05E+12
